Data,Produto,Consumo,Estoque,Adquiridos
2018-09-12,Produto_1,-305.0,11387.0,0.0
2018-09-13,Produto_1,-635.0,10752.0,0.0
2018-09-14,Produto_1,-114.0,10638.0,0.0
2018-09-17,Produto_1,-485.0,10153.0,0.0
2018-09-18,Produto_1,-439.0,9714.0,0.0
2018-09-19,Produto_1,-373.0,9341.0,0.0
2018-09-20,Produto_1,-403.0,8938.0,0.0
2018-09-21,Produto_1,-322.0,8616.0,0.0
2018-09-24,Produto_1,-132.0,8484.0,0.0
2018-09-25,Produto_1,-351.0,8133.0,0.0
2018-09-26,Produto_1,-479.0,7654.0,0.0
2018-09-27,Produto_1,-162.0,7492.0,0.0
2018-09-28,Produto_1,-214.0,7278.0,0.0
2018-10-01,Produto_1,-497.0,6781.0,0.0
2018-10-02,Produto_1,-210.0,6571.0,0.0
2018-10-03,Produto_1,-359.0,6212.0,0.0
2018-10-04,Produto_1,-168.0,6044.0,0.0
2018-10-05,Produto_1,-207.0,5837.0,0.0
2018-10-08,Produto_1,-261.0,5576.0,0.0
2018-10-09,Produto_1,-307.0,5269.0,0.0
2018-10-10,Produto_1,-500.0,4769.0,0.0
2018-10-11,Produto_1,-338.0,4431.0,0.0
2018-10-15,Produto_1,-411.0,4020.0,0.0
2018-10-16,Produto_1,-342.0,16678.0,13000.0
2018-10-17,Produto_1,-474.0,16204.0,0.0
2018-10-18,Produto_1,-158.0,16046.0,0.0
2018-10-19,Produto_1,-150.0,15896.0,0.0
2018-10-22,Produto_1,-325.0,15571.0,0.0
2018-10-23,Produto_1,-673.0,14898.0,0.0
2018-10-24,Produto_1,-151.0,14747.0,0.0
2018-10-25,Produto_1,-102.0,14645.0,0.0
2018-10-26,Produto_1,-301.0,14344.0,0.0
2018-10-29,Produto_1,-281.0,14063.0,0.0
2018-10-30,Produto_1,-244.0,13819.0,0.0
2018-10-31,Produto_1,-367.0,13452.0,0.0
2018-11-01,Produto_1,-256.0,13196.0,0.0
2018-11-05,Produto_1,-254.0,12942.0,0.0
2018-11-06,Produto_1,-346.0,12596.0,0.0
2018-11-07,Produto_1,-255.0,12341.0,0.0
2018-11-08,Produto_1,-177.0,12164.0,0.0
2018-11-09,Produto_1,-164.0,12000.0,0.0
2018-11-12,Produto_1,-254.0,11746.0,0.0
2018-11-13,Produto_1,-275.0,11471.0,0.0
2018-11-14,Produto_1,-348.0,11123.0,0.0
2018-11-16,Produto_1,-116.0,11007.0,0.0
2018-11-19,Produto_1,-127.0,10880.0,0.0
2018-11-21,Produto_1,-233.0,10647.0,0.0
2018-11-22,Produto_1,-200.0,10447.0,0.0
2018-11-23,Produto_1,-247.0,10200.0,0.0
2018-11-26,Produto_1,-257.0,9943.0,0.0
2018-11-27,Produto_1,-265.0,9678.0,0.0
2018-11-28,Produto_1,-201.0,9477.0,0.0
2018-11-29,Produto_1,-216.0,9261.0,0.0
2018-11-30,Produto_1,-217.0,9044.0,0.0
2018-12-03,Produto_1,-180.0,8864.0,0.0
2018-12-04,Produto_1,-338.0,8526.0,0.0
2018-12-05,Produto_1,-324.0,8202.0,0.0
2018-12-06,Produto_1,-250.0,7952.0,0.0
2018-12-07,Produto_1,-273.0,7679.0,0.0
2018-12-10,Produto_1,-263.0,7416.0,0.0
2018-12-11,Produto_1,-348.0,7068.0,0.0
2018-12-12,Produto_1,-584.0,6484.0,0.0
2018-12-13,Produto_1,-381.0,6103.0,0.0
2018-12-14,Produto_1,-229.0,5874.0,0.0
2018-12-17,Produto_1,-214.0,5660.0,0.0
2018-12-18,Produto_1,-124.0,5536.0,0.0
2018-12-19,Produto_1,-371.0,5165.0,0.0
2018-12-20,Produto_1,-144.0,5021.0,0.0
2018-12-21,Produto_1,-195.0,4826.0,0.0
2018-12-26,Produto_1,-209.0,4617.0,0.0
2018-12-27,Produto_1,-308.0,4309.0,0.0
2018-12-28,Produto_1,-273.0,4036.0,0.0
2019-01-02,Produto_1,-154.0,3882.0,0.0
2019-01-03,Produto_1,-278.0,3604.0,0.0
2019-01-04,Produto_1,-263.0,3341.0,0.0
2019-01-07,Produto_1,-263.0,3078.0,0.0
2019-01-08,Produto_1,-501.0,2577.0,0.0
2019-01-09,Produto_1,-282.0,2295.0,0.0
2019-01-10,Produto_1,-318.0,1977.0,0.0
2019-01-11,Produto_1,-616.0,1361.0,0.0
2019-01-14,Produto_1,-442.0,919.0,0.0
2019-01-15,Produto_1,-374.0,545.0,0.0
2019-01-16,Produto_1,-419.0,15126.0,15000.0
2019-01-17,Produto_1,-222.0,14904.0,0.0
2019-01-18,Produto_1,-231.0,14673.0,0.0
2019-01-21,Produto_1,-229.0,14444.0,0.0
2019-01-22,Produto_1,-208.0,14236.0,0.0
2019-01-23,Produto_1,-241.0,13995.0,0.0
2019-01-24,Produto_1,-224.0,13771.0,0.0
2019-01-25,Produto_1,-251.0,13520.0,0.0
2019-01-28,Produto_1,-187.0,13333.0,0.0
2019-01-29,Produto_1,-319.0,13014.0,0.0
2019-01-30,Produto_1,-309.0,12705.0,0.0
2019-01-31,Produto_1,-473.0,12232.0,0.0
2019-02-01,Produto_1,-266.0,11966.0,0.0
2019-02-04,Produto_1,-361.0,11605.0,0.0
2019-02-05,Produto_1,-280.0,11325.0,0.0
2019-02-06,Produto_1,-181.0,11144.0,0.0
2019-02-07,Produto_1,-169.0,10975.0,0.0
2019-02-08,Produto_1,-405.0,10570.0,0.0
2019-02-11,Produto_1,-392.0,10178.0,0.0
2019-02-12,Produto_1,-351.0,9827.0,0.0
2019-02-13,Produto_1,-465.0,9362.0,0.0
2019-02-14,Produto_1,-500.0,8862.0,0.0
2019-02-15,Produto_1,-367.0,8495.0,0.0
2019-02-18,Produto_1,-236.0,8259.0,0.0
2019-02-19,Produto_1,-261.0,7998.0,0.0
2019-02-20,Produto_1,-211.0,7787.0,0.0
2019-02-21,Produto_1,-179.0,7608.0,0.0
2019-02-22,Produto_1,-253.0,7355.0,0.0
2019-02-25,Produto_1,-297.0,7058.0,0.0
2019-02-26,Produto_1,-343.0,6715.0,0.0
2019-02-27,Produto_1,-360.0,6355.0,0.0
2019-02-28,Produto_1,-139.0,6216.0,0.0
2019-03-01,Produto_1,-354.0,5862.0,0.0
2019-03-06,Produto_1,-349.0,5513.0,0.0
2019-03-07,Produto_1,-248.0,5265.0,0.0
2019-03-08,Produto_1,-619.0,4646.0,0.0
2019-03-11,Produto_1,-156.0,4490.0,0.0
2019-03-12,Produto_1,-220.0,4270.0,0.0
2019-03-13,Produto_1,-194.0,4076.0,0.0
2019-03-14,Produto_1,-353.0,3723.0,0.0
2019-03-15,Produto_1,-354.0,3369.0,0.0
2019-03-18,Produto_1,-256.0,3113.0,0.0
2019-03-19,Produto_1,-231.0,2882.0,0.0
2019-03-20,Produto_1,-215.0,12667.0,10000.0
2019-03-21,Produto_1,-227.0,12440.0,0.0
2019-03-22,Produto_1,-159.0,12281.0,0.0
2019-03-25,Produto_1,-149.0,12132.0,0.0
2019-03-26,Produto_1,-220.0,11912.0,0.0
2019-03-27,Produto_1,-369.0,11543.0,0.0
2019-03-28,Produto_1,-570.0,10973.0,0.0
2019-03-29,Produto_1,-384.0,10589.0,0.0
2019-04-01,Produto_1,-260.0,10329.0,0.0
2019-04-02,Produto_1,-214.0,10115.0,0.0
2019-04-03,Produto_1,-331.0,9784.0,0.0
2019-04-04,Produto_1,-131.0,9653.0,0.0
2019-04-05,Produto_1,-318.0,9335.0,0.0
2019-04-08,Produto_1,-167.0,9168.0,0.0
2019-04-10,Produto_1,-302.0,8866.0,0.0
2019-04-11,Produto_1,-398.0,8468.0,0.0
2019-04-12,Produto_1,-240.0,8228.0,0.0
2019-04-15,Produto_1,-219.0,8009.0,0.0
2019-04-16,Produto_1,-175.0,7834.0,0.0
2019-04-17,Produto_1,-294.0,7540.0,0.0
2019-04-22,Produto_1,-537.0,7003.0,0.0
2019-04-23,Produto_1,-296.0,6707.0,0.0
2019-04-24,Produto_1,-265.0,6442.0,0.0
2019-04-25,Produto_1,-262.0,6180.0,0.0
2019-04-26,Produto_1,-183.0,5997.0,0.0
2019-04-29,Produto_1,-496.0,5501.0,0.0
2019-04-30,Produto_1,-201.0,5300.0,0.0
2019-05-02,Produto_1,-231.0,5069.0,0.0
2019-05-03,Produto_1,-165.0,4904.0,0.0
2019-05-06,Produto_1,-419.0,4485.0,0.0
2019-05-07,Produto_1,-322.0,14163.0,10000.0
2019-05-08,Produto_1,-464.0,13699.0,0.0
2019-05-09,Produto_1,-298.0,13401.0,0.0
2019-05-10,Produto_1,-202.0,13199.0,0.0
2019-05-13,Produto_1,-155.0,13044.0,0.0
2019-05-14,Produto_1,-331.0,12713.0,0.0
2019-05-15,Produto_1,-208.0,12505.0,0.0
2019-05-16,Produto_1,-187.0,12318.0,0.0
2019-05-17,Produto_1,-260.0,12058.0,0.0
2019-05-20,Produto_1,-308.0,11750.0,0.0
2019-05-21,Produto_1,-225.0,11525.0,0.0
2019-05-22,Produto_1,-459.0,11066.0,0.0
2019-05-23,Produto_1,-160.0,10906.0,0.0
2019-05-24,Produto_1,-155.0,10751.0,0.0
2019-05-27,Produto_1,-173.0,10578.0,0.0
2019-05-28,Produto_1,-408.0,10170.0,0.0
2019-05-29,Produto_1,-349.0,9821.0,0.0
2019-05-30,Produto_1,-317.0,9504.0,0.0
2019-05-31,Produto_1,-258.0,9246.0,0.0
2019-06-03,Produto_1,-210.0,9036.0,0.0
2019-06-04,Produto_1,-211.0,8825.0,0.0
2019-06-05,Produto_1,-537.0,8288.0,0.0
2019-06-06,Produto_1,-224.0,8064.0,0.0
2019-06-07,Produto_1,-350.0,7714.0,0.0
2019-06-10,Produto_1,-213.0,7501.0,0.0
2019-06-11,Produto_1,-238.0,7263.0,0.0
2019-06-12,Produto_1,-353.0,6910.0,0.0
2019-06-13,Produto_1,-196.0,6714.0,0.0
2019-06-14,Produto_1,-177.0,6537.0,0.0
2019-06-17,Produto_1,-246.0,6291.0,0.0
2019-06-18,Produto_1,-136.0,21155.0,15000.0
2019-06-19,Produto_1,-299.0,20856.0,0.0
2019-06-21,Produto_1,-118.0,20738.0,0.0
2019-06-24,Produto_1,-237.0,20501.0,0.0
2019-06-25,Produto_1,-242.0,20259.0,0.0
2019-06-26,Produto_1,-163.0,20096.0,0.0
2019-06-27,Produto_1,-123.0,19973.0,0.0
2019-06-28,Produto_1,-160.0,19813.0,0.0
2019-07-01,Produto_1,-170.0,19643.0,0.0
2019-07-02,Produto_1,-180.0,19463.0,0.0
2019-07-03,Produto_1,-358.0,19105.0,0.0
2019-07-04,Produto_1,-156.0,18949.0,0.0
2019-07-05,Produto_1,-143.0,18806.0,0.0
2019-07-08,Produto_1,-93.0,18713.0,0.0
2019-07-10,Produto_1,-130.0,18583.0,0.0
2019-07-11,Produto_1,-207.0,18376.0,0.0
2019-07-12,Produto_1,-271.0,18105.0,0.0
2019-07-15,Produto_1,-154.0,17951.0,0.0
2019-07-16,Produto_1,-208.0,17743.0,0.0
2019-07-17,Produto_1,-212.0,17531.0,0.0
2019-07-18,Produto_1,-267.0,17264.0,0.0
2019-07-19,Produto_1,-208.0,17056.0,0.0
2019-07-22,Produto_1,-221.0,16835.0,0.0
2019-07-23,Produto_1,-248.0,16587.0,0.0
2019-07-24,Produto_1,-478.0,16109.0,0.0
2019-07-25,Produto_1,-201.0,15908.0,0.0
2019-07-26,Produto_1,-147.0,15761.0,0.0
2019-07-29,Produto_1,-159.0,15602.0,0.0
2019-07-30,Produto_1,-349.0,15253.0,0.0
2019-07-31,Produto_1,-185.0,15068.0,0.0
2019-08-01,Produto_1,-117.0,14951.0,0.0
2019-08-02,Produto_1,-97.0,14854.0,0.0
2019-08-05,Produto_1,-150.0,14704.0,0.0
2019-08-06,Produto_1,-225.0,14479.0,0.0
2019-08-07,Produto_1,-279.0,14200.0,0.0
2019-08-08,Produto_1,-133.0,14067.0,0.0
2019-08-09,Produto_1,-256.0,13811.0,0.0
2019-08-12,Produto_1,-165.0,13646.0,0.0
2019-08-13,Produto_1,-279.0,13367.0,0.0
2019-08-14,Produto_1,-262.0,13105.0,0.0
2019-08-15,Produto_1,-314.0,12791.0,0.0
2019-08-16,Produto_1,-256.0,12535.0,0.0
2019-08-19,Produto_1,-219.0,12316.0,0.0
2019-08-20,Produto_1,-139.0,12177.0,0.0
2019-08-21,Produto_1,-225.0,11952.0,0.0
2019-08-22,Produto_1,-217.0,11735.0,0.0
2019-08-23,Produto_1,-223.0,11512.0,0.0
2019-08-26,Produto_1,-170.0,11342.0,0.0
2019-08-27,Produto_1,-206.0,11136.0,0.0
2019-08-28,Produto_1,-244.0,10892.0,0.0
2019-08-29,Produto_1,-250.0,10642.0,0.0
2019-08-30,Produto_1,-118.0,10524.0,0.0
2019-09-02,Produto_1,-454.0,10070.0,0.0
2019-09-03,Produto_1,-165.0,14905.0,5000.0
2019-09-04,Produto_1,-300.0,14605.0,0.0
2019-09-05,Produto_1,-303.0,14302.0,0.0
2019-09-06,Produto_1,-134.0,14168.0,0.0
2019-09-09,Produto_1,-261.0,13907.0,0.0
2019-09-10,Produto_1,-165.0,13742.0,0.0
2019-09-11,Produto_1,-421.0,13321.0,0.0
2019-09-12,Produto_1,-204.0,13117.0,0.0
2019-09-13,Produto_1,-149.0,12968.0,0.0
2019-09-16,Produto_1,-194.0,12774.0,0.0
2019-09-17,Produto_1,-167.0,12607.0,0.0
2019-09-18,Produto_1,-298.0,12309.0,0.0
2019-09-19,Produto_1,-299.0,12010.0,0.0
2019-09-20,Produto_1,-171.0,11839.0,0.0
2019-09-23,Produto_1,-183.0,11656.0,0.0
2019-09-24,Produto_1,-238.0,11418.0,0.0
2019-09-25,Produto_1,-159.0,11259.0,0.0
2019-09-26,Produto_1,-220.0,11039.0,0.0
2019-09-27,Produto_1,-199.0,10840.0,0.0
2019-09-30,Produto_1,-323.0,10517.0,0.0
2019-10-01,Produto_1,-166.0,10351.0,0.0
2019-10-02,Produto_1,-138.0,10213.0,0.0
2019-10-03,Produto_1,-197.0,10016.0,0.0
2019-10-04,Produto_1,-151.0,9865.0,0.0
2019-10-07,Produto_1,-91.0,9774.0,0.0
2019-10-08,Produto_1,-108.0,9666.0,0.0
2019-10-09,Produto_1,-257.0,9409.0,0.0
2019-10-10,Produto_1,-230.0,9179.0,0.0
2019-10-11,Produto_1,-121.0,9058.0,0.0
2019-10-14,Produto_1,-282.0,8776.0,0.0
2019-10-15,Produto_1,-179.0,8597.0,0.0
2019-10-16,Produto_1,-240.0,8357.0,0.0
2019-10-17,Produto_1,-224.0,8133.0,0.0
2019-10-18,Produto_1,-251.0,7882.0,0.0
2019-10-21,Produto_1,-44.0,7838.0,0.0
2019-10-22,Produto_1,-223.0,7615.0,0.0
2019-10-23,Produto_1,-156.0,7459.0,0.0
2019-10-24,Produto_1,-226.0,7233.0,0.0
2019-10-25,Produto_1,-176.0,7057.0,0.0
2019-10-28,Produto_1,-330.0,6727.0,0.0
2019-10-29,Produto_1,-349.0,6378.0,0.0
2019-10-30,Produto_1,-204.0,6174.0,0.0
2019-10-31,Produto_1,-197.0,5977.0,0.0
2019-11-01,Produto_1,-441.0,5536.0,0.0
2019-11-04,Produto_1,-144.0,5392.0,0.0
2019-11-05,Produto_1,-178.0,5214.0,0.0
2019-11-06,Produto_1,-333.0,4881.0,0.0
2019-11-07,Produto_1,-170.0,4711.0,0.0
2019-11-08,Produto_1,-179.0,4532.0,0.0
2019-11-11,Produto_1,-252.0,4280.0,0.0
2019-11-12,Produto_1,-131.0,4149.0,0.0
2019-11-13,Produto_1,-178.0,3971.0,0.0
2019-11-14,Produto_1,-144.0,3827.0,0.0
2019-11-18,Produto_1,-203.0,3624.0,0.0
2019-11-19,Produto_1,-104.0,3520.0,0.0
2019-11-21,Produto_1,-213.0,3307.0,0.0
2019-11-22,Produto_1,-93.0,3214.0,0.0
2019-11-25,Produto_1,-297.0,2917.0,0.0
2019-11-26,Produto_1,-347.0,2570.0,0.0
2019-11-27,Produto_1,-156.0,2414.0,0.0
2019-11-28,Produto_1,-190.0,2224.0,0.0
2019-11-29,Produto_1,-224.0,2000.0,0.0
2019-12-02,Produto_1,-209.0,1791.0,0.0
2019-12-03,Produto_1,-307.0,1484.0,0.0
2019-12-04,Produto_1,-193.0,1291.0,0.0
2019-12-05,Produto_1,-231.0,1060.0,0.0
2019-12-06,Produto_1,-158.0,902.0,0.0
2019-12-09,Produto_1,-125.0,777.0,0.0
2019-12-10,Produto_1,-262.0,515.0,0.0
2019-12-11,Produto_1,-255.0,6260.0,6000.0
2019-12-12,Produto_1,-117.0,6143.0,0.0
2019-12-13,Produto_1,-237.0,5906.0,0.0
2019-12-16,Produto_1,-350.0,5556.0,0.0
2019-12-17,Produto_1,-117.0,5439.0,0.0
2019-12-18,Produto_1,-196.0,5243.0,0.0
2019-12-19,Produto_1,-228.0,5015.0,0.0
2019-12-20,Produto_1,-218.0,4797.0,0.0
2019-12-23,Produto_1,-89.0,4708.0,0.0
2019-12-26,Produto_1,-206.0,4502.0,0.0
2019-12-27,Produto_1,-63.0,4439.0,0.0
2019-12-30,Produto_1,-60.0,4379.0,0.0
2020-01-02,Produto_1,-91.0,4288.0,0.0
2020-01-03,Produto_1,-257.0,4031.0,0.0
2020-01-06,Produto_1,-261.0,3770.0,0.0
2020-01-07,Produto_1,-302.0,8468.0,5000.0
2020-01-08,Produto_1,-300.0,8168.0,0.0
2020-01-09,Produto_1,-198.0,7970.0,0.0
2020-01-10,Produto_1,-515.0,7455.0,0.0
2020-01-13,Produto_1,-895.0,6560.0,0.0
2020-01-14,Produto_1,-298.0,6262.0,0.0
2020-01-15,Produto_1,-315.0,5947.0,0.0
2020-01-16,Produto_1,-397.0,5550.0,0.0
2020-01-17,Produto_1,-110.0,5440.0,0.0
2020-01-20,Produto_1,-226.0,5214.0,0.0
2020-01-21,Produto_1,-178.0,5036.0,0.0
2020-01-22,Produto_1,-125.0,4911.0,0.0
2020-01-23,Produto_1,-275.0,4636.0,0.0
2020-01-24,Produto_1,-210.0,4426.0,0.0
2020-01-27,Produto_1,-242.0,4184.0,0.0
2020-01-28,Produto_1,-300.0,3884.0,0.0
2020-01-29,Produto_1,-184.0,3700.0,0.0
2020-01-30,Produto_1,-180.0,3520.0,0.0
2020-01-31,Produto_1,-117.0,3403.0,0.0
2020-02-03,Produto_1,-482.0,2921.0,0.0
2020-02-04,Produto_1,-245.0,2676.0,0.0
2020-02-05,Produto_1,-223.0,2453.0,0.0
2020-02-06,Produto_1,-228.0,2225.0,0.0
