Data,Produto,Consumo,Estoque,Adquiridos
2010-06-16,Produto_2,-91.0,8356.0,0.0
2010-06-16,Produto_3,-57.0,4450.0,0.0
2010-06-16,Produto_4,-22.0,2788.0,0.0
2010-06-16,Produto_5,-104.0,7378.0,0.0
2010-06-16,Produto_6,-13.0,351.0,0.0
2010-06-17,Produto_1,-324.0,26476.0,0.0
2010-06-17,Produto_2,-83.0,8273.0,0.0
2010-06-17,Produto_3,-60.0,4390.0,0.0
2010-06-17,Produto_4,-31.0,2757.0,0.0
2010-06-17,Produto_5,-69.0,7309.0,0.0
2010-06-17,Produto_6,-7.0,344.0,0.0
2010-06-18,Produto_1,-649.0,25827.0,0.0
2010-06-18,Produto_2,-89.0,8184.0,0.0
2010-06-18,Produto_3,-61.0,4329.0,0.0
2010-06-18,Produto_4,-26.0,2731.0,0.0
2010-06-18,Produto_5,-62.0,7247.0,0.0
2010-06-18,Produto_6,-16.0,328.0,0.0
2010-06-21,Produto_1,-889.0,24938.0,0.0
2010-06-21,Produto_2,-98.0,8086.0,0.0
2010-06-21,Produto_3,-63.0,4266.0,0.0
2010-06-21,Produto_4,-30.0,2701.0,0.0
2010-06-21,Produto_5,-88.0,7159.0,0.0
2010-06-21,Produto_6,-4.0,324.0,0.0
2010-06-22,Produto_1,-321.0,24617.0,0.0
2010-06-22,Produto_2,-81.0,8005.0,0.0
2010-06-22,Produto_3,-67.0,4199.0,0.0
2010-06-22,Produto_4,-38.0,2663.0,0.0
2010-06-22,Produto_5,-122.0,7037.0,0.0
2010-06-22,Produto_6,-8.0,316.0,0.0
2010-06-23,Produto_1,-512.0,24105.0,0.0
2010-06-23,Produto_2,-84.0,7921.0,0.0
2010-06-23,Produto_3,-116.0,4083.0,0.0
2010-06-23,Produto_4,-64.0,2599.0,0.0
2010-06-23,Produto_5,-126.0,6911.0,0.0
2010-06-23,Produto_6,-7.0,309.0,0.0
2010-06-24,Produto_1,-574.0,23531.0,0.0
2010-06-24,Produto_2,-74.0,7847.0,0.0
2010-06-24,Produto_3,-63.0,4020.0,0.0
2010-06-24,Produto_4,-43.0,2556.0,0.0
2010-06-24,Produto_5,-137.0,6774.0,0.0
2010-06-24,Produto_6,-52.0,257.0,0.0
2010-06-25,Produto_1,-530.0,23001.0,0.0
2010-06-25,Produto_2,-55.0,7792.0,0.0
2010-06-25,Produto_3,-38.0,3982.0,0.0
2010-06-25,Produto_4,-37.0,2519.0,0.0
2010-06-25,Produto_5,-47.0,6727.0,0.0
2010-06-25,Produto_6,-3.0,254.0,0.0
2010-06-28,Produto_1,-245.0,22756.0,0.0
2010-06-28,Produto_2,-78.0,7714.0,0.0
2010-06-28,Produto_3,-74.0,3908.0,0.0
2010-06-28,Produto_4,-26.0,2493.0,0.0
2010-06-28,Produto_5,-66.0,6661.0,0.0
2010-06-28,Produto_6,-4.0,250.0,0.0
2010-06-29,Produto_1,-413.0,22343.0,0.0
2010-06-29,Produto_2,-80.0,7634.0,0.0
2010-06-29,Produto_3,-65.0,3843.0,0.0
2010-06-29,Produto_4,-41.0,2452.0,0.0
2010-06-29,Produto_5,-98.0,6563.0,0.0
2010-06-29,Produto_6,-7.0,243.0,0.0
2010-06-30,Produto_1,-273.0,22070.0,0.0
2010-06-30,Produto_2,-88.0,7546.0,0.0
2010-06-30,Produto_3,-74.0,3769.0,0.0
2010-06-30,Produto_4,-26.0,2426.0,0.0
2010-06-30,Produto_5,-82.0,6481.0,0.0
2010-06-30,Produto_6,-5.0,238.0,0.0
2010-07-01,Produto_1,-411.0,21659.0,0.0
2010-07-01,Produto_2,-84.0,9462.0,2000.0
2010-07-01,Produto_3,-56.0,3713.0,0.0
2010-07-01,Produto_4,-37.0,2389.0,0.0
2010-07-01,Produto_5,-61.0,6420.0,0.0
2010-07-01,Produto_6,-7.0,231.0,0.0
2010-07-02,Produto_1,-178.0,21481.0,0.0
2010-07-02,Produto_2,-35.0,9427.0,0.0
2010-07-02,Produto_3,-33.0,3680.0,0.0
2010-07-02,Produto_4,-19.0,2370.0,0.0
2010-07-02,Produto_5,-70.0,6350.0,0.0
2010-07-02,Produto_6,-5.0,226.0,0.0
2010-07-05,Produto_1,-457.0,21024.0,0.0
2010-07-05,Produto_2,-97.0,9330.0,0.0
2010-07-05,Produto_3,-58.0,3622.0,0.0
2010-07-05,Produto_4,-45.0,2325.0,0.0
2010-07-05,Produto_5,-71.0,6279.0,0.0
2010-07-05,Produto_6,-11.0,215.0,0.0
2010-07-06,Produto_1,-635.0,20389.0,0.0
2010-07-06,Produto_2,-117.0,9213.0,0.0
2010-07-06,Produto_3,-77.0,3545.0,0.0
2010-07-06,Produto_4,-41.0,2284.0,0.0
2010-07-06,Produto_5,-80.0,6199.0,0.0
2010-07-06,Produto_6,-9.0,206.0,0.0
2010-07-07,Produto_1,-594.0,19795.0,0.0
2010-07-07,Produto_2,-83.0,9130.0,0.0
2010-07-07,Produto_3,-58.0,3487.0,0.0
2010-07-07,Produto_4,-59.0,2225.0,0.0
2010-07-07,Produto_5,-94.0,6105.0,0.0
2010-07-07,Produto_6,-20.0,186.0,0.0
2010-07-08,Produto_1,-439.0,19356.0,0.0
2010-07-08,Produto_2,-66.0,9064.0,0.0
2010-07-08,Produto_3,-81.0,3406.0,0.0
2010-07-08,Produto_4,-38.0,2187.0,0.0
2010-07-08,Produto_5,-99.0,6006.0,0.0
2010-07-08,Produto_6,-14.0,172.0,0.0
2010-07-12,Produto_1,-359.0,18997.0,0.0
2010-07-12,Produto_2,-100.0,8964.0,0.0
2010-07-12,Produto_3,-42.0,3364.0,0.0
2010-07-12,Produto_4,-60.0,2127.0,0.0
2010-07-12,Produto_5,-62.0,5944.0,0.0
2010-07-12,Produto_6,-10.0,162.0,0.0
2010-07-13,Produto_1,-309.0,18688.0,0.0
2010-07-13,Produto_2,-101.0,8863.0,0.0
2010-07-13,Produto_3,-87.0,3277.0,0.0
2010-07-13,Produto_4,-38.0,2089.0,0.0
2010-07-13,Produto_5,-100.0,5844.0,0.0
2010-07-13,Produto_6,-18.0,144.0,0.0
2010-07-14,Produto_1,-425.0,18263.0,0.0
2010-07-14,Produto_2,-69.0,8794.0,0.0
2010-07-14,Produto_3,-43.0,3234.0,0.0
2010-07-14,Produto_4,-48.0,2041.0,0.0
2010-07-14,Produto_5,-79.0,5765.0,0.0
2010-07-14,Produto_6,-10.0,134.0,0.0
2010-07-15,Produto_1,-444.0,17819.0,0.0
2010-07-15,Produto_2,-103.0,8691.0,0.0
2010-07-15,Produto_3,-62.0,3172.0,0.0
2010-07-15,Produto_4,-31.0,2010.0,0.0
2010-07-15,Produto_5,-95.0,5670.0,0.0
2010-07-15,Produto_6,-5.0,129.0,0.0
2010-07-16,Produto_1,-403.0,17416.0,0.0
2010-07-16,Produto_2,-63.0,8628.0,0.0
2010-07-16,Produto_3,-93.0,3079.0,0.0
2010-07-16,Produto_4,-62.0,2948.0,1000.0
2010-07-16,Produto_5,-90.0,5580.0,0.0
2010-07-16,Produto_6,-38.0,91.0,0.0
2010-07-19,Produto_1,-367.0,17049.0,0.0
2010-07-19,Produto_2,-98.0,8530.0,0.0
2010-07-19,Produto_3,-70.0,3009.0,0.0
2010-07-19,Produto_4,-54.0,2894.0,0.0
2010-07-19,Produto_5,-90.0,5490.0,0.0
2010-07-19,Produto_6,-34.0,57.0,0.0
2010-07-20,Produto_1,-430.0,16619.0,0.0
2010-07-20,Produto_2,-103.0,8427.0,0.0
2010-07-20,Produto_3,-56.0,2953.0,0.0
2010-07-20,Produto_4,-34.0,2860.0,0.0
2010-07-20,Produto_5,-103.0,5387.0,0.0
2010-07-20,Produto_6,-11.0,46.0,0.0
2010-07-21,Produto_1,-334.0,16285.0,0.0
2010-07-21,Produto_2,-93.0,8334.0,0.0
2010-07-21,Produto_3,-65.0,2888.0,0.0
2010-07-21,Produto_4,-51.0,2809.0,0.0
2010-07-21,Produto_5,-75.0,5312.0,0.0
2010-07-21,Produto_6,-10.0,36.0,0.0
2010-07-22,Produto_1,-367.0,15918.0,0.0
2010-07-22,Produto_2,-79.0,8255.0,0.0
2010-07-22,Produto_3,-62.0,2826.0,0.0
2010-07-22,Produto_4,-33.0,2776.0,0.0
2010-07-22,Produto_5,-131.0,5181.0,0.0
2010-07-22,Produto_6,-4.0,32.0,0.0
2010-07-23,Produto_1,-314.0,15604.0,0.0
2010-07-23,Produto_2,-90.0,8165.0,0.0
2010-07-23,Produto_3,-63.0,2763.0,0.0
2010-07-23,Produto_4,-44.0,2732.0,0.0
2010-07-23,Produto_5,-77.0,5104.0,0.0
2010-07-23,Produto_6,-9.0,23.0,0.0
2010-07-26,Produto_1,-488.0,15116.0,0.0
2010-07-26,Produto_2,-94.0,8071.0,0.0
2010-07-26,Produto_3,-53.0,2710.0,0.0
2010-07-26,Produto_4,-44.0,2688.0,0.0
2010-07-26,Produto_5,-54.0,8050.0,3000.0
2010-07-26,Produto_6,-5.0,18.0,0.0
2010-07-27,Produto_1,-522.0,14594.0,0.0
2010-07-27,Produto_2,-90.0,7981.0,0.0
2010-07-27,Produto_3,-75.0,2635.0,0.0
2010-07-27,Produto_4,-61.0,2627.0,0.0
2010-07-27,Produto_5,-100.0,7950.0,0.0
2010-07-27,Produto_6,-4.0,14.0,0.0
2010-07-28,Produto_1,-500.0,14094.0,0.0
2010-07-28,Produto_2,-93.0,7888.0,0.0
2010-07-28,Produto_3,-80.0,2555.0,0.0
2010-07-28,Produto_4,-38.0,2589.0,0.0
2010-07-28,Produto_5,-67.0,7883.0,0.0
2010-07-28,Produto_6,-7.0,7.0,0.0
2010-07-29,Produto_1,-872.0,13222.0,0.0
2010-07-29,Produto_2,-77.0,7811.0,0.0
2010-07-29,Produto_3,-57.0,2498.0,0.0
2010-07-29,Produto_4,-24.0,2565.0,0.0
2010-07-29,Produto_5,-95.0,7788.0,0.0
2010-07-29,Produto_6,-12.0,-5.0,0.0
2010-07-30,Produto_1,-389.0,12833.0,0.0
2010-07-30,Produto_2,-74.0,7737.0,0.0
2010-07-30,Produto_3,-87.0,2411.0,0.0
2010-07-30,Produto_4,-49.0,2516.0,0.0
2010-07-30,Produto_5,-89.0,7699.0,0.0
2010-07-30,Produto_6,-7.0,-12.0,0.0
2010-08-02,Produto_1,-1494.0,11339.0,0.0
2010-08-02,Produto_2,-90.0,7647.0,0.0
2010-08-02,Produto_3,-68.0,2343.0,0.0
2010-08-02,Produto_4,-53.0,2463.0,0.0
2010-08-02,Produto_5,-74.0,7625.0,0.0
2010-08-02,Produto_6,-14.0,-26.0,0.0
2010-08-03,Produto_1,-358.0,10981.0,0.0
2010-08-03,Produto_2,-90.0,7557.0,0.0
2010-08-03,Produto_3,-47.0,2296.0,0.0
2010-08-03,Produto_4,-27.0,2436.0,0.0
2010-08-03,Produto_5,-123.0,7502.0,0.0
2010-08-03,Produto_6,-7.0,-33.0,0.0
2010-08-04,Produto_1,-223.0,10758.0,0.0
2010-08-04,Produto_2,-110.0,9447.0,2000.0
2010-08-04,Produto_3,-36.0,5260.0,3000.0
2010-08-04,Produto_4,-31.0,2405.0,0.0
2010-08-04,Produto_5,-85.0,7417.0,0.0
2010-08-04,Produto_6,-11.0,-44.0,0.0
2010-08-05,Produto_1,-287.0,10471.0,0.0
2010-08-05,Produto_2,-65.0,9382.0,0.0
2010-08-05,Produto_3,-88.0,5172.0,0.0
2010-08-05,Produto_4,-44.0,2361.0,0.0
2010-08-05,Produto_5,-86.0,7331.0,0.0
2010-08-05,Produto_6,-18.0,-62.0,0.0
2010-08-06,Produto_1,-211.0,10260.0,0.0
2010-08-06,Produto_2,-72.0,9310.0,0.0
2010-08-06,Produto_3,-60.0,5112.0,0.0
2010-08-06,Produto_4,-48.0,2313.0,0.0
2010-08-06,Produto_5,-103.0,7228.0,0.0
2010-08-06,Produto_6,-26.0,-88.0,0.0
2010-08-09,Produto_1,-302.0,9958.0,0.0
2010-08-09,Produto_2,-125.0,9185.0,0.0
2010-08-09,Produto_3,-41.0,5071.0,0.0
2010-08-09,Produto_4,-34.0,2279.0,0.0
2010-08-09,Produto_5,-63.0,7165.0,0.0
2010-08-09,Produto_6,-3.0,-91.0,0.0
2010-08-10,Produto_1,-441.0,9517.0,0.0
2010-08-10,Produto_2,-109.0,9076.0,0.0
2010-08-10,Produto_3,-67.0,5004.0,0.0
2010-08-10,Produto_4,-39.0,2240.0,0.0
2010-08-10,Produto_5,-101.0,7064.0,0.0
2010-08-10,Produto_6,-10.0,-101.0,0.0
2010-08-11,Produto_1,-390.0,9127.0,0.0
2010-08-11,Produto_2,-93.0,8983.0,0.0
2010-08-11,Produto_3,-52.0,4952.0,0.0
2010-08-11,Produto_4,-35.0,2205.0,0.0
2010-08-11,Produto_5,-127.0,6937.0,0.0
2010-08-11,Produto_6,-6.0,-107.0,0.0
2010-08-12,Produto_1,-592.0,8535.0,0.0
2010-08-12,Produto_2,-82.0,8901.0,0.0
2010-08-12,Produto_3,-65.0,4887.0,0.0
2010-08-12,Produto_4,-24.0,2181.0,0.0
2010-08-12,Produto_5,-95.0,6842.0,0.0
2010-08-12,Produto_6,-38.0,-145.0,0.0
2010-08-13,Produto_1,-519.0,8016.0,0.0
2010-08-13,Produto_2,-96.0,8805.0,0.0
2010-08-13,Produto_3,-49.0,4838.0,0.0
2010-08-13,Produto_4,-45.0,2136.0,0.0
2010-08-13,Produto_5,-59.0,6783.0,0.0
2010-08-13,Produto_6,-8.0,-153.0,0.0
2010-08-16,Produto_1,-274.0,7742.0,0.0
2010-08-16,Produto_2,-113.0,8692.0,0.0
2010-08-16,Produto_3,-58.0,4780.0,0.0
2010-08-16,Produto_4,-41.0,2095.0,0.0
2010-08-16,Produto_5,-77.0,6706.0,0.0
2010-08-16,Produto_6,-4.0,-157.0,0.0
2010-08-17,Produto_1,-356.0,27386.0,20000.0
2010-08-17,Produto_2,-85.0,8607.0,0.0
2010-08-17,Produto_3,-63.0,4717.0,0.0
2010-08-17,Produto_4,-65.0,2030.0,0.0
2010-08-17,Produto_5,-86.0,6620.0,0.0
2010-08-17,Produto_6,-20.0,-177.0,0.0
2010-08-18,Produto_1,-403.0,26983.0,0.0
2010-08-18,Produto_2,-121.0,8486.0,0.0
2010-08-18,Produto_3,-72.0,4645.0,0.0
2010-08-18,Produto_4,-47.0,3983.0,2000.0
2010-08-18,Produto_5,-91.0,6529.0,0.0
2010-08-18,Produto_6,-1.0,-178.0,0.0
2010-08-19,Produto_1,-346.0,26637.0,0.0
2010-08-19,Produto_2,-99.0,8387.0,0.0
2010-08-19,Produto_3,-85.0,4560.0,0.0
2010-08-19,Produto_4,-67.0,3916.0,0.0
2010-08-19,Produto_5,-86.0,6443.0,0.0
2010-08-19,Produto_6,-7.0,-185.0,0.0
2010-08-20,Produto_1,-282.0,26355.0,0.0
2010-08-20,Produto_2,-104.0,8283.0,0.0
2010-08-20,Produto_3,-60.0,4500.0,0.0
2010-08-20,Produto_4,-41.0,3875.0,0.0
2010-08-20,Produto_5,-119.0,6324.0,0.0
2010-08-20,Produto_6,-12.0,-197.0,0.0
2010-08-23,Produto_1,-436.0,25919.0,0.0
2010-08-23,Produto_2,-126.0,8157.0,0.0
2010-08-23,Produto_3,-68.0,4432.0,0.0
2010-08-23,Produto_4,-55.0,3820.0,0.0
2010-08-23,Produto_5,-136.0,6188.0,0.0
2010-08-23,Produto_6,-31.0,-228.0,0.0
2010-08-24,Produto_1,-622.0,25297.0,0.0
2010-08-24,Produto_2,-77.0,8080.0,0.0
2010-08-24,Produto_3,-57.0,4375.0,0.0
2010-08-24,Produto_4,-55.0,3765.0,0.0
2010-08-24,Produto_5,-147.0,6041.0,0.0
2010-08-24,Produto_6,-35.0,-263.0,0.0
2010-08-25,Produto_1,-307.0,24990.0,0.0
2010-08-25,Produto_2,-76.0,8004.0,0.0
2010-08-25,Produto_3,-65.0,4310.0,0.0
2010-08-25,Produto_4,-51.0,3714.0,0.0
2010-08-25,Produto_5,-127.0,5914.0,0.0
2010-08-25,Produto_6,-21.0,-284.0,0.0
2010-08-26,Produto_1,-1366.0,23624.0,0.0
2010-08-26,Produto_2,-114.0,7890.0,0.0
2010-08-26,Produto_3,-46.0,4264.0,0.0
2010-08-26,Produto_4,-27.0,3687.0,0.0
2010-08-26,Produto_5,-123.0,5791.0,0.0
2010-08-26,Produto_6,-3.0,-287.0,0.0
2010-08-27,Produto_1,-276.0,23348.0,0.0
2010-08-27,Produto_2,-106.0,7784.0,0.0
2010-08-27,Produto_3,-88.0,4176.0,0.0
2010-08-27,Produto_4,-76.0,3611.0,0.0
2010-08-27,Produto_5,-83.0,5708.0,0.0
2010-08-27,Produto_6,-10.0,-297.0,0.0
2010-08-30,Produto_1,-1685.0,21663.0,0.0
2010-08-30,Produto_2,-108.0,7676.0,0.0
2010-08-30,Produto_3,-71.0,4105.0,0.0
2010-08-30,Produto_4,-49.0,3562.0,0.0
2010-08-30,Produto_5,-99.0,5609.0,0.0
2010-08-30,Produto_6,-31.0,-328.0,0.0
2010-08-31,Produto_1,-372.0,21291.0,0.0
2010-08-31,Produto_2,-107.0,7569.0,0.0
2010-08-31,Produto_3,-79.0,4026.0,0.0
2010-08-31,Produto_4,-51.0,3511.0,0.0
2010-08-31,Produto_5,-76.0,5533.0,0.0
2010-08-31,Produto_6,-15.0,-343.0,0.0
2010-09-01,Produto_1,-424.0,20867.0,0.0
2010-09-01,Produto_2,-71.0,7498.0,0.0
2010-09-01,Produto_3,-70.0,3956.0,0.0
2010-09-01,Produto_4,-49.0,3462.0,0.0
2010-09-01,Produto_5,-89.0,5444.0,0.0
2010-09-01,Produto_6,-3.0,-346.0,0.0
2010-09-02,Produto_1,-336.0,20531.0,0.0
2010-09-02,Produto_2,-79.0,8419.0,1000.0
2010-09-02,Produto_3,-75.0,3881.0,0.0
2010-09-02,Produto_4,-46.0,3416.0,0.0
2010-09-02,Produto_5,-81.0,5363.0,0.0
2010-09-02,Produto_6,-12.0,-358.0,0.0
2010-09-03,Produto_1,-355.0,20176.0,0.0
2010-09-03,Produto_2,-70.0,8349.0,0.0
2010-09-03,Produto_3,-66.0,3815.0,0.0
2010-09-03,Produto_4,-68.0,3348.0,0.0
2010-09-03,Produto_5,-84.0,5279.0,0.0
2010-09-03,Produto_6,-12.0,-370.0,0.0
2010-09-08,Produto_1,-237.0,19939.0,0.0
2010-09-08,Produto_2,-125.0,8224.0,0.0
2010-09-08,Produto_3,-68.0,3747.0,0.0
2010-09-08,Produto_4,-73.0,3275.0,0.0
2010-09-08,Produto_5,-102.0,5177.0,0.0
2010-09-08,Produto_6,-24.0,-394.0,0.0
2010-09-09,Produto_1,-276.0,19663.0,0.0
2010-09-09,Produto_2,-113.0,8111.0,0.0
2010-09-09,Produto_3,-78.0,3669.0,0.0
2010-09-09,Produto_4,-37.0,3238.0,0.0
2010-09-09,Produto_5,-87.0,8090.0,3000.0
2010-09-09,Produto_6,-15.0,-409.0,0.0
2010-09-10,Produto_1,-399.0,19264.0,0.0
2010-09-10,Produto_2,-114.0,7997.0,0.0
2010-09-10,Produto_3,-49.0,3620.0,0.0
2010-09-10,Produto_4,-24.0,3214.0,0.0
2010-09-10,Produto_5,-76.0,8014.0,0.0
2010-09-10,Produto_6,-5.0,-414.0,0.0
2010-09-13,Produto_1,-951.0,18313.0,0.0
2010-09-13,Produto_2,-131.0,7866.0,0.0
2010-09-13,Produto_3,-72.0,3548.0,0.0
2010-09-13,Produto_4,-63.0,3151.0,0.0
2010-09-13,Produto_5,-108.0,7906.0,0.0
2010-09-13,Produto_6,-11.0,-425.0,0.0
2010-09-14,Produto_1,-574.0,17739.0,0.0
2010-09-14,Produto_2,-103.0,7763.0,0.0
2010-09-14,Produto_3,-57.0,3491.0,0.0
2010-09-14,Produto_4,-43.0,3108.0,0.0
2010-09-14,Produto_5,-86.0,7820.0,0.0
2010-09-14,Produto_6,-38.0,537.0,1000.0
2010-09-15,Produto_1,-505.0,17234.0,0.0
2010-09-15,Produto_2,-105.0,7658.0,0.0
2010-09-15,Produto_3,-56.0,3435.0,0.0
2010-09-15,Produto_4,-50.0,3058.0,0.0
2010-09-15,Produto_5,-113.0,7707.0,0.0
2010-09-15,Produto_6,-4.0,533.0,0.0
2010-09-16,Produto_1,-715.0,16519.0,0.0
2010-09-16,Produto_2,-107.0,7551.0,0.0
2010-09-16,Produto_3,-73.0,3362.0,0.0
2010-09-16,Produto_4,-76.0,2982.0,0.0
2010-09-16,Produto_5,-74.0,7633.0,0.0
2010-09-16,Produto_6,-27.0,506.0,0.0
2010-09-17,Produto_1,-807.0,15712.0,0.0
2010-09-17,Produto_2,-90.0,11461.0,4000.0
2010-09-17,Produto_3,-61.0,3301.0,0.0
2010-09-17,Produto_4,-40.0,2942.0,0.0
2010-09-17,Produto_5,-72.0,7561.0,0.0
2010-09-17,Produto_6,-12.0,494.0,0.0
2010-09-20,Produto_1,-399.0,15313.0,0.0
2010-09-20,Produto_2,-121.0,11340.0,0.0
2010-09-20,Produto_3,-76.0,3225.0,0.0
2010-09-20,Produto_4,-65.0,2877.0,0.0
2010-09-20,Produto_5,-89.0,7472.0,0.0
2010-09-20,Produto_6,-33.0,461.0,0.0
2010-09-21,Produto_1,-346.0,14967.0,0.0
2010-09-21,Produto_2,-103.0,11237.0,0.0
2010-09-21,Produto_3,-47.0,3178.0,0.0
2010-09-21,Produto_4,-25.0,2852.0,0.0
2010-09-21,Produto_5,-60.0,7412.0,0.0
2010-09-21,Produto_6,-4.0,457.0,0.0
2010-09-22,Produto_1,-267.0,14700.0,0.0
2010-09-22,Produto_2,-90.0,11147.0,0.0
2010-09-22,Produto_3,-86.0,3092.0,0.0
2010-09-22,Produto_4,-52.0,2800.0,0.0
2010-09-22,Produto_5,-88.0,7324.0,0.0
2010-09-22,Produto_6,-15.0,442.0,0.0
2010-09-23,Produto_1,-417.0,14283.0,0.0
2010-09-23,Produto_2,-82.0,11065.0,0.0
2010-09-23,Produto_3,-47.0,3045.0,0.0
2010-09-23,Produto_4,-21.0,2779.0,0.0
2010-09-23,Produto_5,-104.0,7220.0,0.0
2010-09-23,Produto_6,-10.0,432.0,0.0
2010-09-24,Produto_1,-543.0,13740.0,0.0
2010-09-24,Produto_2,-102.0,10963.0,0.0
2010-09-24,Produto_3,-64.0,2981.0,0.0
2010-09-24,Produto_4,-31.0,2748.0,0.0
2010-09-24,Produto_5,-83.0,7137.0,0.0
2010-09-24,Produto_6,-7.0,425.0,0.0
2010-09-27,Produto_1,-1050.0,12690.0,0.0
2010-09-27,Produto_2,-94.0,10869.0,0.0
2010-09-27,Produto_3,-61.0,2920.0,0.0
2010-09-27,Produto_4,-46.0,2702.0,0.0
2010-09-27,Produto_5,-71.0,7066.0,0.0
2010-09-27,Produto_6,-10.0,415.0,0.0
2010-09-28,Produto_1,-459.0,12231.0,0.0
2010-09-28,Produto_2,-86.0,10783.0,0.0
2010-09-28,Produto_3,-70.0,2850.0,0.0
2010-09-28,Produto_4,-57.0,2645.0,0.0
2010-09-28,Produto_5,-93.0,6973.0,0.0
2010-09-28,Produto_6,-14.0,401.0,0.0
2010-09-29,Produto_1,-393.0,11838.0,0.0
2010-09-29,Produto_2,-75.0,10708.0,0.0
2010-09-29,Produto_3,-52.0,2798.0,0.0
2010-09-29,Produto_4,-33.0,2612.0,0.0
2010-09-29,Produto_5,-79.0,6894.0,0.0
2010-09-29,Produto_6,-12.0,389.0,0.0
2010-09-30,Produto_1,-2243.0,9595.0,0.0
2010-09-30,Produto_2,-75.0,10633.0,0.0
2010-09-30,Produto_3,-49.0,2749.0,0.0
2010-09-30,Produto_4,-23.0,2589.0,0.0
2010-09-30,Produto_5,-63.0,6831.0,0.0
2010-09-30,Produto_6,-13.0,376.0,0.0
2010-10-01,Produto_1,-578.0,9017.0,0.0
2010-10-01,Produto_2,-71.0,10562.0,0.0
2010-10-01,Produto_3,-71.0,2678.0,0.0
2010-10-01,Produto_4,-23.0,2566.0,0.0
2010-10-01,Produto_5,-60.0,6771.0,0.0
2010-10-01,Produto_6,-2.0,374.0,0.0
2010-10-04,Produto_1,-548.0,8469.0,0.0
2010-10-04,Produto_2,-104.0,10458.0,0.0
2010-10-04,Produto_3,-57.0,2621.0,0.0
2010-10-04,Produto_4,-32.0,2534.0,0.0
2010-10-04,Produto_5,-66.0,6705.0,0.0
2010-10-04,Produto_6,-9.0,365.0,0.0
2010-10-05,Produto_1,-568.0,7901.0,0.0
2010-10-05,Produto_2,-78.0,10380.0,0.0
2010-10-05,Produto_3,-113.0,2508.0,0.0
2010-10-05,Produto_4,-97.0,2437.0,0.0
2010-10-05,Produto_5,-86.0,6619.0,0.0
2010-10-05,Produto_6,-8.0,357.0,0.0
2010-10-06,Produto_1,-487.0,37414.0,30000.0
2010-10-06,Produto_2,-71.0,10309.0,0.0
